Customer Review,Emotion
"kualitas product bagus. material bagus. recomended. terimakasih untuk tokopedia dan miniso karena saya dapat tong sampah plastik nya gratis semoga berkah untuk saya dan untuk tokopedia dan miniso . tong sampah nya sampai dalam keadaan utuh dan masih bagus serta nyaman digunakan dan mungil juga dan bahan nya lembut soft doft yaa, jadi kalau dimainkan anak tidak akan melukai apabila tidak rusak seperti pecah dan semoga awet menemaniku sampai hari yang akan datang .",2
sesuai pesanan,2
"yeay dapet harga diskon, beli 2 box, sampai tepat waktu. terima kasih",2
"recommended seller. fast respons, kualitas barang cukup, sesu�i harga. terimakasih",2
sesuai pesanan trmksi.,2
kirim cepat barang ori paking rapi,2
"pengiriman cepat, produk nyaman buat dipakai dirumah.",2
"beli 2 ezviz c6n dan sudah terpasang dua-duanya. mudah untuk dipasang sendiri dan di setting sendiri, barang original. gambar cukup jelas, pan and tilt sangat membantu untuk menemukan sudut pandang yang optimal untuk memantau. terima kasih seller.",2
"harga worth it, kualitas nya bagus, nyaman digunakan, tidak ada masalah dengan tali",2
pengiriman cepat + aman banyak bubble wrap. harga pun lebih murah daripada competitor. mantap.,2
ds sukses terima kasih atas kerjasamanya sist,2
produk sesuai deskripsi. semua fitur berfungsi baik. ukurannya sesuai. bahannya bagus. wow diluar ekspetasi.,2
"alhamdulillah barang datang dengan kondisi baik,, tidak penyok tdk retak atau patah dan barangny sesuai dgn foto bahan produk jg bagus. seller fast respon, thanx.",2
barang berfungsi dengan baik. packaging aman ??. barang mudah digunakan.,2
material produk bagus. ukuran produk sesuai. produk sesuai. kualitas produk bagus.,2
hasilnya tahan lama. proses pesanan cepat. packaging rapi. respon penjualnya top.,2
bahannya adem. nyaman dipakai. agak menerawang dan tipis,2
"good seller, ramah dan proses cepat",2
"produk asli original. suplemen bagus tanpa efek samping, semoga segera berproses utk menambah pigmen rambut. tks",2
"pengiriman cepat, barang bagus semoga awet",2
"plastiknya cukup tebal, desainnya keliatan cukup kokoh. langsung dipakai utk zoom. hape stabil. mudah2an awet.",2
"murah, simpel, sampai sana tinggal tukar",2
"barang sampai dengan selamat, dompet nya keren, bingkisan premium, seperti dompet mahal",2
pengiriman cepat sampai dan baik,2
"packaging rapi, barang sesuai pesanan & ekspektasi. bahannya lembut, ringan, jahitannya rapi, dan warnanya cantik",2
"barang diterima dengan baik dan di packing rapi, sesuai deskripsi, ada jahitan kurang rapi di bagian kaki tp no probs",2
barang sesuai permintaan n kedatangan sesuai estimasi,2
barang sesuai deskripsi. produk original. warna awet. packaging bagus.,2
sepatunya enteng. solnya empuk. nyaman dipakai. ukurannya sesuai. desainnya sporty ??. proses pesanan cepat. warnanya cantik. packaging aman ??.,2
produk mantap packingnya bagus,2
"kualitas bagus, sampainya juga cepat, terima kasih",2
mkkasih admin daper harga murah paketan sama cdr n redoxon,2
"produk sesuai deskripsi. semua fitur berfungsi baik. awalnya takut ya karena ulasannya kebanyakan pada penyok tapi ini pas sampee aman kok gaiss, aku checkoutnya sama bubble wrap dan sampe dengan aman, barangnya juga baguss lumayan kokoh harganya murah, lampunya juga terang. makasiih seller, seneng bangeet",2
"pengiriman cepat, barangnya lengkap sesuai pesanan",2
"respon penjual cepat, pengiriman cepat dankemasan rapih",2
topi nya lembut tapi warna tidak sesuai dgn foto,2
packing rapih aman makasih,2
mantap sangat bermanfaat,2
"proses cepat, paket dikemas dengan baik dan sampai dengan aman. desain dan warna cantik dan minimalis, tidak boros tempat dan cocok untuk di kamar tidur.",2
"alhamdulillah, barang sesuai pesanan, suaranya jelas, ukurannya pas (bisa dipanjangkan), kabel tidak mudah putus (menggunakan kabel yg lebar)",2
"lumayan bagus bahan a , cpt jga proses pengiriman a",2
"kainnya adem, lembut, tipis nyaman lah klo buat tidur terimakasih",2
mantap pengiriman luarbiasa cepat... barang oke,2
harga terjangkau!. produk sesuai. kualitas sangat bagus! pengiriman cukup responsif. terima kasih yaa... sehat sehat selalu utk seller dan team...,2
"bahan tipis, seller ramah, ekspedisi cpt",2
terima kasih untuk menjual travel pouch 1 set dgn berbagai ukuran dan bahan bagus tidak bau plastik. barang cepat tiba dan dalam. keadaan baik. terima kasih.,2
murah... cepat... sesuai...,2
"sdh pembelian berulang2, lumpianya enak, packingnya bgs, penjual responsif dan pengiriman cpt.",2
barang'a mantap jooss,2
"barang sdh diterima sesuai deskripsi dan pengiriman cepat, thx",2
gampang dibawa-bawa. muat banyak buku. enak buat baca. packaging aman ??. packaging rapi.,2
pengiriman on time dan produk berfungsi baik seperti harapan.,2
barang selalu ok sdh repeat order bbrp kali selalu ok,2
sudah diterima dalam keadaan lengkap dan ada bonusnya juga. terima kasih seller,2
"bahannya halus, jahitan juga rapi... untuk harga segitu uda oke banget",2
"persediaan stok buat kakak sekolah, selalu joyko pilihannya, barang original. terimakasih buat pelayanan yang diberikan terbaik deh:)",2
"minta pink dikasi ungu, tp ya udah lah bagus juga",2
ukuran sesuai. nyaman dipakai si kecil. bahannya tebal. jahitannya rapi. modelnya kekinian. packaging-nya rapi. proses pesanan cepat. packaging aman ??.,2
udah repeat order 3x disini. so far puas ??,2
warnanya agak kurang sesuai gambar tapi overall bagus.,2
"mantab, pelayanan cepat dan barang original",2
barang saya terima dgn baik dan benar dan tepat waktu,2
desainnya cantik ??. potongannya rapi.,2
pembelian yg kesekian kali disini ????,2
mudah digunakan. suara yang dihasilkan jernih. produk berfungsi dengan baik.,2
respon penjualnya top.,2
produk diterima kondisi baik. pengiriman cepat dan packing rapi. respon penjual oke,2
awet buat seharian ??. puff-nya mudah dipakai. gampang dibawa-bawa. makeup jadi tahan lama. proses pesanan cepat. packaging aman ??.,2
packing supeeerr rapi dan aman sampai rumah thank you seller semakin lancar usahanya,2
mantap barangnya,2
talinya bagus,2
baru coba satu... sip... mantul.. mudah mudahan yg satunya jg berfungsi sesuai deskripsi. thanks gan...,2
barang nya bagus sesuai dengan gambar dan tajam juga semoga awet deh pisau nya,2
produk original ??.,2
imei terdaftar di kemenperin barangnya original ?? penjualnya ramahbanget barangnya mulus proses pesanan cepat berfungsi dengan baik packaging rapi ada garansi ibox,2
produk sesuai dengan foto.,2
terimakasih buku sudah sampai,2
barang sangat bagus .............. kualitas produk bagus.,2
"terimakasih, barang sdh diterima dan sudah dicoba rasanya enak.",2
barang bagus.. segel.. utuh.. original.. berfungsi dengan bener.. seller respon nya ajib.. cepat amir... uda gt kasi sarannya pas banget lg dengan kebutuhan.. mantabbb,2
"alhamdulillah barang sudah diterima dg baik, respon penjualnya top deh. semoga makin sukses, abang kurirnya ramah. terimakasih",2
"barang ori, bagus, sesuai pesanan. packing rapih, buble wrap tebel, jadi barang aman. hanya terkendala di jasa pengiriman,",2
"ok barangnya, walau keliatan plastiknya agak murahan, tapi fungsinya cukup baik buat over steker adaptor kabel laptop",2
"bagus, berkualitas, sesuai gbr. makasih seller, tokped dan kurir",2
bagus sesuai,2
efektif membunuh hama. barang sesuai deskripsi. packaging aman dan bagus.,2
kualitas bahan bagus ??. nyaman dipakai ?. jahitannya rapi. warnanya cantik ??. ukuran sesuai. bahannya lembut. model celananya cantik ??.,2
beneran waterproof. bulu mata jadi lentik. proses pesanan cepat. packaging aman ??. nggak menggumpal. gampang dibersihkan. packaging rapi.,2
sesuai harga,2
"bagus kokoh, enggak yang lari larian rodanya",2
jahitan rapi. warnanya cantik ??,2
mantab dah . si kecil suka.. terima kasih seller. ama pengiriman nya. terima kasih toko pedia,2
"respon cepat, packing pengiriman bagus buble wrap ny tebel jdi aman buat barangnya.. saya suka. semoga barangnya awet dan brfungsi dgn baik.. recomended seller...",2
terima kasih gan. barang diterima aman dan berfungsi baik sesuai pesanan. kondisi aman semua lampu menyala. tambahan packing kardus dan bubble wrap ini sangat membantu.,2
sudah sesuai dengan pesanan,2
packing good ??,2
"fast respons, original, mulus, pengiriman cepat, seller ramah dan tidak sombong ???? harga tolong dimurahin lagi",2
"yeay paketan sudah sampe lama, tapi baru sempet review, semoga dipakenya nyaman dan enak, karena belum sempet dibuka",2
joss produknya.. toko respon cepat,2
"selalu puas beli disini, cepet sampai packing rapih dpt hadiah pula",2
"walaupun dapat saat harga flash sale, tetapi kualitas barang nya tetap bagus dan struktur nya kokoh utk smartphone pada umum nya.",2
"mesin sesuai yg dibutuhkan. cs nya juga ramah, menjawab semua pertanyaan apa yg kita butuhkan.",2
pesanan cepat sampai d tujuan barang tiada kendala,2
"berfungsi dengan baik, kualitas print juga bagus dan lebih enak disimpen karna ada sleeves nya",2
"lom coba, tp seperti nya warna bagus, pengiriman standar, packing rapi, tks",2
barang sudah diterima dalam kondisi baik. packing aman. makasi,2
"pengirimannya cepat, besok langsung sampai. nggak expect apa-apa sebenernya, tapi ternyata baguus. bahannya lembut banget, gelap oke buat nutup mata + ternyata ada gelnya juga, kirain gaada hehe. overall worth it siih first impression-nya baguus ????",2
"all positive, overall feelnya enak dulu sempet punya, aga nyesel juga dulu sempet jual, dri build quality beda lah sama controller dng harga yg sama, better banget feel kerasa kokohnya buat housingnya ????",2
ada shimmer ?. packaging aman ??. proses pesanan cepat. packaging rapi.,2
"alhamdulillah, produk ini sangat membantu. yang biasanya membersihkan wc pakai sikat, berisik, kerak tertinggal pada sikat, kelihatan kotor. sekarang tergantikan dengan cooger sikat toilet ini. bahan karetnya membantu saya membersihkan wc disegala waktu, tidak lagi membangunkan anak saya yang masih bayi karena berisik bunyi sikat saat membersihkan toilet / ember mandi. bahkan bisa membersihkan disela-sela bagian dalam dudukan wc (yang tidak bisa dijangkau sikat toilet konvensional). sedikit tips untuk menempelkan ke dinding keramik kamar mandi. setelah dibersihkan dengan lap kering/tisu kering, bisa ditambahkan hair dryer/korek api dibagian yang akan ditempel perekatnya. cara menempelkannya seperti memasang pelindung kaca layar hp. dikeluarkan bagian udara didalamnya dengan cara menempelkan bagian atas/bagian bawah (tergantung mana duluan). gosok2 pakai jari/kuku udara didalamnya sampai tidak ada udara didalam perekatnya.. cooger emang sesuai sama slogannya. rekomended jelas.",2
barang sesuai dengan pesanan. kotak maskernya lucu. terima kasih,2
"bagus dan murah harganya. oke buat sekali pakai, worthed",2
cukup ok,2
"isi buku bagus, saya beli sekalian minta disampul. tetapi halaman-halaman banyak yang menyatu, harus kita potong dengan cutter atau pisau secara manual. sebenarnya saya tidak masalah tetapi saran saya sebaiknya seller memeriksa kembali barang sebelum dikirimkan dan memberitahu apabila ada kecacatan. kemudian bila ada konsumen yang chat setelah barang sampai jangan cuman diread saja. semoga bisa jadi bahan intropeksi dan membuat tokonya lebih maju",2
"mantap kipasnya kenceng, barangnya berkualitas sesuai sama harga",2
cepat tiba n kemasan bagus. barangnya juga bagus,2
"produk mantap, produk sesuai deskripsi??. variasi produk beragam.",2
barang sesuai,2
"lumayan lah, buat pemanasan",2
barang bagus dan sesuai,2
lain x waktu pengiriman harap lebih cepat. yg lainnya sdh bagus!,2
bintang yang berbicara,2
"produk sesuai deskripsi??. berfungsi dengan baik. dapet stiker jg, thx yaa",2
barangnya original ??. ada garansi resmi. kemasan disegel. spesifikasi sesuai . barangnya mulus. kelengkapan sesuai. warna sesuai pesanan. berfungsi dengan baik. penjualnya ramah banget. proses pesanan cepat. packaging aman ??. packaging rapi.,2
"pengiriman cpt, produknya bagus, bahannya tebal tidak menerawang, warnanya juga bagus, puas pokoknya, sukses buat tokonya",2
desain ergonomis. tekstur empuk. bayi jadi tenang. gampang dipakai,2
ini enak bgt di pakai setelah caesar. di pakai saat duduk jg nyaman tidak bikin sakit. rekomen pokok nya.,2
mantap jiwa bang,2
"kantong sampahnya tebel, ga bocor, ga rembes. kualitas oke banget. saya selalu beli disini.",2
"sangt bermanfaat, kamera bisa digerakan putar kiri/kanan 360, naik turun, ada mengirim suara audio. gambar kamera juga bagus.",2
"pengiriman cepat, power banknya berfungsi baik, mudah 2 awet. mantap",2
silent dan bagus untuk pekerjaan ringan,2
bahannya adem.,2
rasanya ok ??,2
"barang sesuai, untuk ukuran mesin cuci 1 tabung pas banget. terima kasih tokopedia & buat seller semoga sukses terus tokonya.",2
"baik, packing aman pengiriman cepat",2
tajam. produk original. produk sesuai. kualitas produk bagus.,2
"terima kasih, produk telah diterima dengan baik. pengiriman cepat, packaging baik.",2
proses pesanan cepat. respon penjualnya top. packaging rapi.,2
barang cet sampai thanks seller fast respon nya,2
build kokoh. kualitas bahan bagus. bisa nahan beban hp. proses pesanan cepat.,2
"proses cepat, pengiriman juga cepat, dapet promo juga, thanks seller",2
"seller helpful banget, barang sudah diterima dengan baik dan sudah di tes ????",2
slalu beli di official shop.. ga pernah kecewa.. makasi seller,2
proses pesanan cepat. packaging aman ??. packaging rapi.,2
ada garansi resmi. kelengkapan sesuai. kemasan disegel. spesifikasi sesuai .,2
mantap datang lengkap sesuai dengan orderan saya. dan saya puas belanja disini selama dapat cashback gede ??,2
"berfungsi sebagaimana mestinya, mantapp",2
penjual ramah n fast respon...,2
barang sudah diterima dengan baik dan response seller cepat. thanks ya gan. ????,2
product kwalitas bagus.. berfungsi dengan baik.,2
"mantep banget,, bahan adem harga murah ,, langsung dipake anak saya. thanks seller",2
pengiriman cepar. barang bagussss.,2
"spidol kualitas bagus, harga termurah dibanding toko lain",2
"suaranya bagus, jernih, tapi buat discord kayaknya kurang deh, untuk rekam audio padahal bagus. worth the price.",2
ukurannya pas. cepat menyerap. tidak membuat lecet. dapat bonus. terima kasih yaa.,2
"barang sesuai gambar, paking rapih??",2
barang berfungsi baik. pemilik toko sangat responsif dan membantu saat ada sedikit kendala. sukses tokonya ya gan ??????,2
"cepat, rapih dan aman. saya mau beli lagi nanti ya",2
buat xiaomi 9t cocok.. tombolnya empuk bentuknya keren,2
produk ok. cuman teksturnya terlalu kasar. overall positive. thanks seller,2
"sudah sampai kak. okey barangnya , warna bagus , kualitas bagus dan tidak berbau , anti slip juga kayak nya . thanks lah ya.. :)",2
"cepet banget pengirimannya, pengemasannya pun cepat dan dengan plastik bubble yg tebel banget jd aman.",2
"barang cpt sampe, sesuai pesanan. packingnya rapi. respon seller??",2
respon seller tepat waktu barang sesuai pesanan,2
sesuai dengan pesann dan barang cepet sampai sesuai pilihan pengiriman,2
ada karat sedikit di bagian resletingnya sama jaitan sedikit kurang rapih di bagian dlm. tapi overall bagus sih.,2
aplikator mudah dipakai. hasilnya tahan lama. hasilnya matte. desainnya mewah. nggak cepat pudar. nggak bikin bibir kering. packaging aman ??. proses pesanan cepat. packaging rapi. respon penjualnya top.,2
kualitasnya bagus. kaki-kaki tripodnya kuat. bahan tasnya juga bagus. tebal sehingga tidak mudah sobek,2
barang udah sampai dan diterima sesuai pesanan.. top markotop gan.. mantap lah pkk nya gan.. thx u gan.. ????,2
"transaksi cod gampang, kirimnya cepat sampe, packingnya rapih, smoga produknya cocok nih.",2
"packing rapi, barang sesuai pesanan",2
"sudah saya terima barangnya gan, makasi...",2
bahan menyerap keringat. ringan dipakai,2
"brg sampai, packing oke, cocok bt kado, ada bonus dompet koin??",2
barang nya ok.. cuma proses kirim nya agak lama dan admin nya harus nya dichat dulu baru di proses barang nya.,2
barang sesuai gambar sipp,2
"kualitas bagus, pengirman cepat, dan pelayanan cukup baik. terima kasih",2
bagus kabelnya cepet buat ngecas jozz,2
mantap proses pengerjaan dan pengiriman juga barang sesuai dengan deskripsi,2
mantab berkwalitaswarnanya cantik ??. potongannya rapi. ukurannya sesuai. bahannya adem. produk berkualitas. produk sesuai dengan foto.,2
